aspect_id,judge,judge_goe
0dbb725eb2,J4,-2.1
0dbb725eb2,J5,-2.1
0dbb725eb2,J6,-2.1
0dbb725eb2,J7,-2.1
0dbb725eb2,J8,-2.1
0dbb725eb2,J9,-2.1
0dcc27b3f4,J1,0.0
0dcc27b3f4,J2,0.5
0dcc27b3f4,J3,0.5
0dcc27b3f4,J4,0.5
0dcc27b3f4,J5,0.0
0dcc27b3f4,J6,0.5
0dcc27b3f4,J7,0.0
0dcc27b3f4,J8,0.0
0dcc27b3f4,J9,0.5
0df8c3b769,J1,0.0
0df8c3b769,J2,0.0
0df8c3b769,J3,0.0
0df8c3b769,J4,0.5
0df8c3b769,J5,0.5
0df8c3b769,J6,0.0
0df8c3b769,J7,0.5
0df8c3b769,J8,1.0
0df8c3b769,J9,0.0
0dfef7b3ab,J1,0.7
0dfef7b3ab,J2,0.0
0dfef7b3ab,J3,0.0
0dfef7b3ab,J4,0.7
0dfef7b3ab,J5,0.7
0dfef7b3ab,J6,0.7
0dfef7b3ab,J7,0.7
0dfef7b3ab,J8,0.7
0dfef7b3ab,J9,0.7
0e2326e7af,J1,-1.4
0e2326e7af,J2,-1.4
0e2326e7af,J3,-1.4
0e2326e7af,J4,-1.4
0e2326e7af,J5,-1.4
0e2326e7af,J6,-1.4
0e2326e7af,J7,-1.4
0e2326e7af,J8,-2.1
0e2326e7af,J9,-2.1
0e3da63043,J1,1.2
0e3da63043,J2,1.2
0e3da63043,J3,1.2
0e3da63043,J4,1.2
0e3da63043,J5,1.2
0e3da63043,J6,1.2
0e3da63043,J7,1.2
0e3da63043,J8,1.2
0e3da63043,J9,1.2
0e51710426,J1,1.4
0e51710426,J2,1.4
0e51710426,J3,2.1
0e51710426,J4,1.4
0e51710426,J5,2.1
0e51710426,J6,1.4
0e51710426,J7,1.4
0e51710426,J8,1.4
0e51710426,J9,1.4
0e69051eb4,J1,0.7
0e69051eb4,J2,1.4
0e69051eb4,J3,1.4
0e69051eb4,J4,2.1
0e69051eb4,J5,1.4
0e69051eb4,J6,0.7
0e69051eb4,J7,0.7
0e69051eb4,J8,1.4
0e69051eb4,J9,0.7
0e94ae71b3,J1,0.5
0e94ae71b3,J2,0.5
0e94ae71b3,J3,1.0
0e94ae71b3,J4,0.5
0e94ae71b3,J5,0.0
0e94ae71b3,J6,0.5
0e94ae71b3,J7,0.5
0e94ae71b3,J8,1.0
0e94ae71b3,J9,0.0
0ea9c95824,J1,1.0
0ea9c95824,J2,1.0
0ea9c95824,J3,1.0
0ea9c95824,J4,1.0
0ea9c95824,J5,1.0
0ea9c95824,J6,0.5
0ea9c95824,J7,1.0
0ea9c95824,J8,0.5
0ea9c95824,J9,1.0
0ebd86c0ac,J1,1.0
0ebd86c0ac,J2,1.0
0ebd86c0ac,J3,1.5
0ebd86c0ac,J4,1.0
0ebd86c0ac,J5,1.0
0ebd86c0ac,J6,1.0
0ebd86c0ac,J7,1.5
0ebd86c0ac,J8,0.5
0ebd86c0ac,J9,1.0
0ebf102685,J1,1.2
0ebf102685,J2,1.8
0ebf102685,J3,1.2
0ebf102685,J4,1.2
0ebf102685,J5,1.8
0ebf102685,J6,1.8
0ebf102685,J7,1.8
0ebf102685,J8,1.2
0ebf102685,J9,0.6
0f04518840,J1,0.5
0f04518840,J2,0.5
0f04518840,J3,1.0
0f04518840,J4,0.5
0f04518840,J5,0.5
0f04518840,J6,0.0
0f04518840,J7,0.5
0f04518840,J8,0.5
0f04518840,J9,0.5
0f08248584,J1,1.4
0f08248584,J2,1.4
0f08248584,J3,1.4
0f08248584,J4,1.4
0f08248584,J5,2.1
0f08248584,J6,0.7
0f08248584,J7,0.7
0f08248584,J8,1.4
0f08248584,J9,2.1
0f1f55d4d9,J1,1.4
0f1f55d4d9,J2,1.4
0f1f55d4d9,J3,2.1
0f1f55d4d9,J4,2.1
0f1f55d4d9,J5,2.1
0f1f55d4d9,J6,2.1
0f1f55d4d9,J7,2.1
0f1f55d4d9,J8,2.1
0f1f55d4d9,J9,2.1
0f28c8ef96,J1,1.2
0f28c8ef96,J2,1.2
0f28c8ef96,J3,1.2
0f28c8ef96,J4,1.2
0f28c8ef96,J5,1.2
0f28c8ef96,J6,1.2
0f28c8ef96,J7,1.2
0f28c8ef96,J8,0.6
0f28c8ef96,J9,1.2
0f71faa1b3,J1,-1.5
0f71faa1b3,J2,-1.5
0f71faa1b3,J3,-1.5
0f71faa1b3,J4,-1.5
0f71faa1b3,J5,-1.5
0f71faa1b3,J6,-1.5
0f71faa1b3,J7,-1.5
0f71faa1b3,J8,-1.5
0f71faa1b3,J9,-1.5
0f93e7dc76,J1,0.7
0f93e7dc76,J2,1.4
0f93e7dc76,J3,1.4
0f93e7dc76,J4,1.4
0f93e7dc76,J5,0.7
0f93e7dc76,J6,0.7
0f93e7dc76,J7,0.7
0f93e7dc76,J8,1.4
0f93e7dc76,J9,0.7
0fabd5d491,J1,0.5
0fabd5d491,J2,1.0
0fabd5d491,J3,0.5
0fabd5d491,J4,1.0
0fabd5d491,J5,0.5
0fabd5d491,J6,0.5
0fabd5d491,J7,0.5
0fabd5d491,J8,1.0
0fabd5d491,J9,0.5
1054921593,J1,-3.0
1054921593,J2,-3.0
1054921593,J3,-3.0
1054921593,J4,-3.0
1054921593,J5,-3.0
1054921593,J6,-3.0
1054921593,J7,-3.0
1054921593,J8,-3.0
1054921593,J9,-3.0
10611f4913,J1,0.0
10611f4913,J2,1.0
10611f4913,J3,0.0
10611f4913,J4,1.0
10611f4913,J5,1.0
10611f4913,J6,1.0
10611f4913,J7,0.0
10611f4913,J8,0.0
10611f4913,J9,1.0
107e708498,J1,-0.7
107e708498,J2,-1.4
107e708498,J3,-0.7
107e708498,J4,-0.7
107e708498,J5,-0.7
107e708498,J6,-1.4
107e708498,J7,-0.7
107e708498,J8,-0.7
107e708498,J9,-0.7
1099129d39,J1,2.1
1099129d39,J2,2.1
1099129d39,J3,1.4
1099129d39,J4,2.1
1099129d39,J5,2.1
1099129d39,J6,2.1
1099129d39,J7,2.1
1099129d39,J8,2.1
1099129d39,J9,1.4
10a1e8b60e,J1,0.7
10a1e8b60e,J2,1.4
10a1e8b60e,J3,0.7
10a1e8b60e,J4,0.7
10a1e8b60e,J5,1.4
10a1e8b60e,J6,0.7
10a1e8b60e,J7,1.4
10a1e8b60e,J8,1.4
10a1e8b60e,J9,1.4
10cb617b2f,J1,2.1
10cb617b2f,J2,2.1
10cb617b2f,J3,2.1
10cb617b2f,J4,2.1
10cb617b2f,J5,2.1
10cb617b2f,J6,2.1
10cb617b2f,J7,2.1
10cb617b2f,J8,2.1
10cb617b2f,J9,1.4
10d6d749a5,J1,1.2
10d6d749a5,J2,1.8
10d6d749a5,J3,1.2
10d6d749a5,J4,1.2
10d6d749a5,J5,1.2
10d6d749a5,J6,1.2
10d6d749a5,J7,1.2
10d6d749a5,J8,1.2
10d6d749a5,J9,1.8
10d9c97fba,J1,3.0
10d9c97fba,J2,2.0
10d9c97fba,J3,3.0
10d9c97fba,J4,3.0
10d9c97fba,J5,3.0
10d9c97fba,J6,3.0
10d9c97fba,J7,3.0
10d9c97fba,J8,3.0
10d9c97fba,J9,3.0
1149e146db,J1,1.0
1149e146db,J2,1.0
1149e146db,J3,1.0
1149e146db,J4,1.0
1149e146db,J5,1.0
1149e146db,J6,1.0
1149e146db,J7,1.0
1149e146db,J8,1.0
1149e146db,J9,1.0
114b8d2723,J1,1.8
114b8d2723,J2,1.2
114b8d2723,J3,1.8
114b8d2723,J4,1.2
114b8d2723,J5,1.2
114b8d2723,J6,1.8
114b8d2723,J7,1.8
114b8d2723,J8,1.8
114b8d2723,J9,1.8
114dd5dc79,J1,0.5
114dd5dc79,J2,0.5
114dd5dc79,J3,0.5
114dd5dc79,J4,0.0
114dd5dc79,J5,0.5
114dd5dc79,J6,0.5
114dd5dc79,J7,0.5
114dd5dc79,J8,0.0
114dd5dc79,J9,0.0
11a7dad160,J1,0.0
11a7dad160,J2,0.0
11a7dad160,J3,0.5
11a7dad160,J4,0.0
11a7dad160,J5,0.0
11a7dad160,J6,0.0
11a7dad160,J7,0.0
11a7dad160,J8,-0.5
11a7dad160,J9,0.0
11bdbcb82c,J1,0.0
11bdbcb82c,J2,0.0
11bdbcb82c,J3,0.0
11bdbcb82c,J4,0.5
11bdbcb82c,J5,0.0
11bdbcb82c,J6,0.5
11bdbcb82c,J7,0.0
11bdbcb82c,J8,0.0
11bdbcb82c,J9,0.5
11c801464a,J1,-2.1
11c801464a,J2,-2.1
11c801464a,J3,-2.1
11c801464a,J4,-2.1
11c801464a,J5,-2.1
11c801464a,J6,-2.1
11c801464a,J7,-2.1
11c801464a,J8,-2.1
11c801464a,J9,-2.1
11ca7d74c3,J1,2.1
11ca7d74c3,J2,1.4
11ca7d74c3,J3,2.1
11ca7d74c3,J4,2.1
11ca7d74c3,J5,1.4
11ca7d74c3,J6,2.1
11ca7d74c3,J7,2.1
11ca7d74c3,J8,2.1
11ca7d74c3,J9,1.4
11f18e1fc6,J1,0.7
11f18e1fc6,J2,2.1
11f18e1fc6,J3,0.7
11f18e1fc6,J4,1.4
11f18e1fc6,J5,2.1
11f18e1fc6,J6,2.1
11f18e1fc6,J7,1.4
11f18e1fc6,J8,2.1
11f18e1fc6,J9,2.1
121b0e9d3c,J1,-4.0
121b0e9d3c,J2,-4.0
121b0e9d3c,J3,-4.0
121b0e9d3c,J4,-4.0
121b0e9d3c,J5,-4.0
121b0e9d3c,J6,-4.0
121b0e9d3c,J7,-4.0
121b0e9d3c,J8,-4.0
121b0e9d3c,J9,-4.0
122198b368,J1,1.0
122198b368,J2,1.5
122198b368,J3,1.0
122198b368,J4,1.0
122198b368,J5,1.5
122198b368,J6,1.0
122198b368,J7,1.5
122198b368,J8,1.0
122198b368,J9,1.0
12276527fa,J1,0.5
12276527fa,J2,0.5
12276527fa,J3,1.0
12276527fa,J4,0.5
12276527fa,J5,0.5
12276527fa,J6,0.0
12276527fa,J7,0.5
12276527fa,J8,0.5
12276527fa,J9,0.5
123530dd74,J1,1.0
123530dd74,J2,0.0
123530dd74,J3,2.0
123530dd74,J4,0.0
123530dd74,J5,1.0
123530dd74,J6,1.0
123530dd74,J7,0.0
123530dd74,J8,1.0
123530dd74,J9,0.0
12418f1487,J1,-1.0
12418f1487,J2,1.1
12418f1487,J3,2.2
12418f1487,J4,1.1
12418f1487,J5,0.0
12418f1487,J6,1.1
12418f1487,J7,0.0
12418f1487,J8,0.0
12418f1487,J9,1.1
124b91d222,J1,0.5
124b91d222,J2,0.5
124b91d222,J3,0.5
124b91d222,J4,0.5
124b91d222,J5,0.0
124b91d222,J6,0.0
124b91d222,J7,0.5
124b91d222,J8,0.0
124b91d222,J9,0.5
124f9ddfa3,J1,0.0
124f9ddfa3,J2,1.0
124f9ddfa3,J3,0.5
124f9ddfa3,J4,1.0
124f9ddfa3,J5,0.5
124f9ddfa3,J6,1.0
124f9ddfa3,J7,0.5
124f9ddfa3,J8,1.0
124f9ddfa3,J9,1.0
125ce92040,J1,-2.1
125ce92040,J2,-2.1
125ce92040,J3,-1.4
125ce92040,J4,-2.1
125ce92040,J5,-2.1
125ce92040,J6,-1.4
125ce92040,J7,-1.4
125ce92040,J8,-1.4
125ce92040,J9,-2.1
1286a32a4b,J1,-2.1
1286a32a4b,J2,-2.1
1286a32a4b,J3,-2.1
1286a32a4b,J4,-2.1
1286a32a4b,J5,-2.1
1286a32a4b,J6,-2.1
1286a32a4b,J7,-2.1
1286a32a4b,J8,-2.1
1286a32a4b,J9,-2.1
1286f0ef6e,J1,1.1
1286f0ef6e,J2,2.2
1286f0ef6e,J3,2.2
1286f0ef6e,J4,2.2
1286f0ef6e,J5,1.1
1286f0ef6e,J6,1.1
1286f0ef6e,J7,1.1
1286f0ef6e,J8,1.1
1286f0ef6e,J9,2.2
129ab3eafa,J1,1.2
129ab3eafa,J2,1.2
129ab3eafa,J3,1.2
129ab3eafa,J4,1.2
129ab3eafa,J5,1.2
129ab3eafa,J6,1.2
129ab3eafa,J7,0.6
129ab3eafa,J8,0.6
129ab3eafa,J9,0.6
129f00dd88,J1,0.0
129f00dd88,J2,0.0
129f00dd88,J3,0.7
129f00dd88,J4,0.0
129f00dd88,J5,0.7
129f00dd88,J6,0.7
129f00dd88,J7,0.7
129f00dd88,J8,0.7
129f00dd88,J9,0.7
12b3c8855e,J1,1.0
12b3c8855e,J2,1.0
12b3c8855e,J3,1.0
12b3c8855e,J4,1.0
12b3c8855e,J5,1.0
12b3c8855e,J6,0.5
12b3c8855e,J7,1.0
12b3c8855e,J8,1.0
12b3c8855e,J9,1.0
12c64dfbf5,J1,0.0
12c64dfbf5,J2,0.0
12c64dfbf5,J3,0.0
12c64dfbf5,J4,0.5
12c64dfbf5,J5,0.0
12c64dfbf5,J6,0.0
12c64dfbf5,J7,0.0
12c64dfbf5,J8,0.5
12c64dfbf5,J9,-0.5
12e8d7c3c5,J1,-0.7
12e8d7c3c5,J2,-1.4
12e8d7c3c5,J3,-1.4
12e8d7c3c5,J4,-0.7
12e8d7c3c5,J5,-1.4
12e8d7c3c5,J6,-1.4
12e8d7c3c5,J7,-0.7
12e8d7c3c5,J8,-1.4
12e8d7c3c5,J9,-0.7
130216e539,J1,-2.1
130216e539,J2,-2.1
130216e539,J3,-2.1
130216e539,J4,-2.1
130216e539,J5,-2.1
130216e539,J6,-2.1
130216e539,J7,-2.1
130216e539,J8,-2.1
130216e539,J9,-2.1
132fd70d2f,J1,1.0
132fd70d2f,J2,2.0
132fd70d2f,J3,1.0
132fd70d2f,J4,2.0
132fd70d2f,J5,1.0
132fd70d2f,J6,0.0
132fd70d2f,J7,1.0
132fd70d2f,J8,1.0
132fd70d2f,J9,1.0
134ac4f77a,J1,2.2
134ac4f77a,J2,2.2
134ac4f77a,J3,2.2
134ac4f77a,J4,2.2
134ac4f77a,J5,2.2
134ac4f77a,J6,2.2
134ac4f77a,J7,1.1
134ac4f77a,J8,2.2
134ac4f77a,J9,1.1
1361aa0c8d,J1,2.1
1361aa0c8d,J2,1.4
1361aa0c8d,J3,2.1
1361aa0c8d,J4,1.4
1361aa0c8d,J5,1.4
1361aa0c8d,J6,1.4
1361aa0c8d,J7,1.4
1361aa0c8d,J8,1.4
1361aa0c8d,J9,1.4
136c3fc8d2,J1,0.5
136c3fc8d2,J2,0.0
136c3fc8d2,J3,0.0
136c3fc8d2,J4,0.5
136c3fc8d2,J5,0.5
136c3fc8d2,J6,0.0
136c3fc8d2,J7,0.5
136c3fc8d2,J8,0.5
136c3fc8d2,J9,0.5
1370ffcc3d,J1,0.5
1370ffcc3d,J2,0.5
1370ffcc3d,J3,1.0
1370ffcc3d,J4,0.5
1370ffcc3d,J5,0.5
1370ffcc3d,J6,1.0
1370ffcc3d,J7,1.0
1370ffcc3d,J8,0.0
1370ffcc3d,J9,0.5
13947b5cd4,J1,2.1
13947b5cd4,J2,1.4
13947b5cd4,J3,2.1
13947b5cd4,J4,1.4
13947b5cd4,J5,2.1
13947b5cd4,J6,1.4
13947b5cd4,J7,2.1
13947b5cd4,J8,2.1
13947b5cd4,J9,2.1
13a46a8b72,J1,-0.5
13a46a8b72,J2,-0.5
13a46a8b72,J3,-0.5
13a46a8b72,J4,-0.5
13a46a8b72,J5,-0.5
13a46a8b72,J6,-0.5
13a46a8b72,J7,-0.5
13a46a8b72,J8,-0.5
13a46a8b72,J9,-0.5
13b39d50f2,J1,1.4
13b39d50f2,J2,1.4
13b39d50f2,J3,1.4
13b39d50f2,J4,1.4
13b39d50f2,J5,0.7
13b39d50f2,J6,0.7
13b39d50f2,J7,0.7
13b39d50f2,J8,1.4
13b39d50f2,J9,0.7
13d3399264,J1,3.3
13d3399264,J2,3.3
13d3399264,J3,3.3
13d3399264,J4,3.3
13d3399264,J5,3.3
13d3399264,J6,3.3
13d3399264,J7,3.3
13d3399264,J8,3.3
13d3399264,J9,3.3
13e6e425e1,J1,0.7
13e6e425e1,J2,1.4
13e6e425e1,J3,1.4
13e6e425e1,J4,0.7
13e6e425e1,J5,0.7
13e6e425e1,J6,1.4
13e6e425e1,J7,0.7
13e6e425e1,J8,1.4
13e6e425e1,J9,1.4
13ebed4cdf,J1,0.0
13ebed4cdf,J2,0.7
13ebed4cdf,J3,1.4
13ebed4cdf,J4,1.4
13ebed4cdf,J5,0.7
13ebed4cdf,J6,1.4
13ebed4cdf,J7,0.7
13ebed4cdf,J8,0.7
13ebed4cdf,J9,1.4
141950f250,J1,0.7
141950f250,J2,0.7
141950f250,J3,0.0
141950f250,J4,0.7
141950f250,J5,0.7
141950f250,J6,1.4
141950f250,J7,1.4
141950f250,J8,0.0
141950f250,J9,0.0
1423479a41,J1,1.0
1423479a41,J2,1.0
1423479a41,J3,1.0
1423479a41,J4,0.5
1423479a41,J5,0.5
1423479a41,J6,0.5
1423479a41,J7,1.0
1423479a41,J8,1.0
1423479a41,J9,1.0
14ca2e97f3,J1,0.5
14ca2e97f3,J2,0.0
14ca2e97f3,J3,0.0
14ca2e97f3,J4,0.0
14ca2e97f3,J5,0.5
14ca2e97f3,J6,0.0
14ca2e97f3,J7,0.5
14ca2e97f3,J8,0.0
14ca2e97f3,J9,0.5
14f2a0618e,J1,0.0
14f2a0618e,J2,1.1
14f2a0618e,J3,2.2
14f2a0618e,J4,1.1
14f2a0618e,J5,1.1
14f2a0618e,J6,1.1
14f2a0618e,J7,1.1
14f2a0618e,J8,1.1
14f2a0618e,J9,1.1
14ff92c1ff,J1,0.0
14ff92c1ff,J2,0.7
14ff92c1ff,J3,0.0
14ff92c1ff,J4,0.0
14ff92c1ff,J5,0.0
14ff92c1ff,J6,0.0
14ff92c1ff,J7,0.0
14ff92c1ff,J8,0.0
14ff92c1ff,J9,-0.7
15016c98b0,J1,0.7
15016c98b0,J2,0.7
15016c98b0,J3,0.0
15016c98b0,J4,0.7
15016c98b0,J5,0.0
15016c98b0,J6,0.0
15016c98b0,J7,0.0
15016c98b0,J8,0.0
15016c98b0,J9,0.7
15cfea00b8,J1,1.0
15cfea00b8,J2,0.5
15cfea00b8,J3,1.0
15cfea00b8,J4,1.0
15cfea00b8,J5,0.5
15cfea00b8,J6,0.5
15cfea00b8,J7,0.5
15cfea00b8,J8,0.5
15cfea00b8,J9,0.0
15fc43d598,J1,-4.0
15fc43d598,J2,-4.0
15fc43d598,J3,-4.0
15fc43d598,J4,-4.0
15fc43d598,J5,-4.0
15fc43d598,J6,-4.0
15fc43d598,J7,-4.0
15fc43d598,J8,-4.0
15fc43d598,J9,-4.0
1608c27420,J1,1.5
1608c27420,J2,1.5
1608c27420,J3,1.0
1608c27420,J4,1.5
1608c27420,J5,1.0
1608c27420,J6,1.0
1608c27420,J7,1.0
1608c27420,J8,1.0
1608c27420,J9,1.5
160fbfe001,J1,0.6
160fbfe001,J2,0.6
160fbfe001,J3,0.6
160fbfe001,J4,1.8
160fbfe001,J5,-0.5
160fbfe001,J6,0.6
160fbfe001,J7,0.0
160fbfe001,J8,-0.5
160fbfe001,J9,0.0
165f1dfa78,J1,0.5
165f1dfa78,J2,1.0
165f1dfa78,J3,1.0
165f1dfa78,J4,1.0
165f1dfa78,J5,0.5
165f1dfa78,J6,1.0
165f1dfa78,J7,0.5
165f1dfa78,J8,0.5
165f1dfa78,J9,0.5
166f5c3426,J1,0.0
166f5c3426,J2,0.0
166f5c3426,J3,0.5
166f5c3426,J4,-0.3
166f5c3426,J5,0.0
166f5c3426,J6,0.0
166f5c3426,J7,0.0
166f5c3426,J8,-0.3
166f5c3426,J9,0.5
167b9c08fa,J1,0.7
167b9c08fa,J2,0.7
167b9c08fa,J3,0.0
167b9c08fa,J4,0.7
167b9c08fa,J5,0.7
167b9c08fa,J6,0.7
167b9c08fa,J7,0.7
167b9c08fa,J8,0.0
167b9c08fa,J9,0.0
168f6291a9,J1,0.0
168f6291a9,J2,0.0
168f6291a9,J3,0.0
168f6291a9,J4,0.0
168f6291a9,J5,-0.5
168f6291a9,J6,0.0
168f6291a9,J7,0.0
168f6291a9,J8,0.0
168f6291a9,J9,-0.5
16bc7ee821,J1,1.4
16bc7ee821,J2,0.7
16bc7ee821,J3,0.7
16bc7ee821,J4,0.7
16bc7ee821,J5,0.7
16bc7ee821,J6,0.7
16bc7ee821,J7,0.7
16bc7ee821,J8,0.7
16bc7ee821,J9,0.7
16dbaec496,J1,0.0
16dbaec496,J2,0.5
16dbaec496,J3,0.0
16dbaec496,J4,0.5
16dbaec496,J5,0.0
16dbaec496,J6,0.0
16dbaec496,J7,0.5
16dbaec496,J8,0.5
16dbaec496,J9,0.5
16def0bb0d,J1,0.6
16def0bb0d,J2,0.6
16def0bb0d,J3,0.6
16def0bb0d,J4,0.0
16def0bb0d,J5,0.6
16def0bb0d,J6,0.6
16def0bb0d,J7,0.6
16def0bb0d,J8,0.6
16def0bb0d,J9,0.6
16e1b45846,J1,0.5
16e1b45846,J2,0.5
16e1b45846,J3,0.5
16e1b45846,J4,0.0
16e1b45846,J5,0.5
16e1b45846,J6,0.0
16e1b45846,J7,0.5
16e1b45846,J8,0.5
16e1b45846,J9,0.0
16e7a1af38,J1,2.2
16e7a1af38,J2,2.2
16e7a1af38,J3,1.1
16e7a1af38,J4,0.0
16e7a1af38,J5,1.1
16e7a1af38,J6,2.2
16e7a1af38,J7,2.2
16e7a1af38,J8,2.2
16e7a1af38,J9,2.2
172f0a067e,J1,0.6
172f0a067e,J2,1.2
172f0a067e,J3,1.2
172f0a067e,J4,1.2
172f0a067e,J5,0.6
172f0a067e,J6,0.6
172f0a067e,J7,0.6
172f0a067e,J8,0.6
172f0a067e,J9,0.6
175be81913,J1,0.0
175be81913,J2,0.0
175be81913,J3,0.5
175be81913,J4,0.0
175be81913,J5,0.0
175be81913,J6,0.5
175be81913,J7,0.5
175be81913,J8,0.5
175be81913,J9,0.0
1783d0679e,J1,1.0
1783d0679e,J2,1.0
1783d0679e,J3,1.0
1783d0679e,J4,1.5
1783d0679e,J5,1.0
1783d0679e,J6,1.0
1783d0679e,J7,1.0
1783d0679e,J8,1.5
1783d0679e,J9,1.0
17ac4a12f6,J1,0.0
17ac4a12f6,J2,0.0
17ac4a12f6,J3,0.0
17ac4a12f6,J4,0.0
17ac4a12f6,J5,0.0
17ac4a12f6,J6,0.0
17ac4a12f6,J7,-1.0
17ac4a12f6,J8,0.0
17ac4a12f6,J9,0.0
17c4ff2aec,J1,0.0
17c4ff2aec,J2,0.0
17c4ff2aec,J3,0.0
17c4ff2aec,J4,0.0
17c4ff2aec,J5,-0.3
17c4ff2aec,J6,0.0
17c4ff2aec,J7,0.0
17c4ff2aec,J8,0.0
17c4ff2aec,J9,0.0
17cc886281,J1,-0.7
17cc886281,J2,-0.7
17cc886281,J3,-1.4
17cc886281,J4,-1.4
17cc886281,J5,-1.4
17cc886281,J6,-1.4
17cc886281,J7,-0.7
17cc886281,J8,-0.7
17cc886281,J9,-0.7
17d24bfa49,J1,0.7
17d24bfa49,J2,0.7
17d24bfa49,J3,1.4
17d24bfa49,J4,0.7
17d24bfa49,J5,0.0
17d24bfa49,J6,1.4
17d24bfa49,J7,0.7
17d24bfa49,J8,1.4
17d24bfa49,J9,0.7
17d7e750f9,J1,1.2
17d7e750f9,J2,1.8
17d7e750f9,J3,1.2
17d7e750f9,J4,0.6
17d7e750f9,J5,1.2
17d7e750f9,J6,1.8
17d7e750f9,J7,1.8
17d7e750f9,J8,1.2
17d7e750f9,J9,1.8
17e4aeef43,J1,-1.4
17e4aeef43,J2,-1.4
17e4aeef43,J3,-1.4
17e4aeef43,J4,-1.4
17e4aeef43,J5,-1.4
17e4aeef43,J6,-1.4
17e4aeef43,J7,-1.4
17e4aeef43,J8,-0.7
17e4aeef43,J9,-1.4
1837b146be,J1,0.5
1837b146be,J2,0.5
1837b146be,J3,0.5
1837b146be,J4,0.5
1837b146be,J5,0.5
1837b146be,J6,0.5
1837b146be,J7,0.5
1837b146be,J8,0.5
1837b146be,J9,0.5
1867304e0d,J1,1.4
1867304e0d,J2,1.4
1867304e0d,J3,1.4
1867304e0d,J4,0.7
1867304e0d,J5,0.7
1867304e0d,J6,0.7
1867304e0d,J7,0.7
1867304e0d,J8,1.4
1867304e0d,J9,1.4
18a6aaafa1,J1,1.5
18a6aaafa1,J2,1.0
18a6aaafa1,J3,1.0
18a6aaafa1,J4,1.0
18a6aaafa1,J5,1.0
18a6aaafa1,J6,1.0
18a6aaafa1,J7,1.0
18a6aaafa1,J8,1.0
18a6aaafa1,J9,1.0
18ba004186,J1,-0.5
18ba004186,J2,-0.5
18ba004186,J3,-0.5
18ba004186,J4,-0.5
18ba004186,J5,0.0
18ba004186,J6,-0.5
18ba004186,J7,-0.5
18ba004186,J8,-0.5
18ba004186,J9,-0.5
18dcbe2959,J1,0.0
18dcbe2959,J2,1.0
18dcbe2959,J3,2.0
18dcbe2959,J4,1.0
18dcbe2959,J5,0.0
18dcbe2959,J6,1.0
18dcbe2959,J7,1.0
18dcbe2959,J8,1.0
18dcbe2959,J9,-1.0
19174c7662,J1,1.8
19174c7662,J2,1.8
19174c7662,J3,1.8
19174c7662,J4,1.8
19174c7662,J5,1.8
19174c7662,J6,1.8
19174c7662,J7,1.8
19174c7662,J8,1.8
19174c7662,J9,1.8
1953e8529c,J1,-2.1
1953e8529c,J2,-2.1
1953e8529c,J3,-2.1
1953e8529c,J4,-2.1
1953e8529c,J5,-2.1
1953e8529c,J6,-2.1
1953e8529c,J7,-2.1
1953e8529c,J8,-2.1
1953e8529c,J9,-2.1
19594b4e9a,J1,1.4
19594b4e9a,J2,0.7
19594b4e9a,J3,1.4
19594b4e9a,J4,1.4
19594b4e9a,J5,1.4
19594b4e9a,J6,1.4
19594b4e9a,J7,0.7
19594b4e9a,J8,1.4
19594b4e9a,J9,1.4
19597863b8,J1,0.7
19597863b8,J2,0.7
19597863b8,J3,1.4
19597863b8,J4,2.1
19597863b8,J5,0.7
19597863b8,J6,1.4
19597863b8,J7,1.4
19597863b8,J8,0.7
19597863b8,J9,1.4
1992b655ba,J1,-0.6
1992b655ba,J2,-0.6
1992b655ba,J3,-0.6
1992b655ba,J4,-0.6
1992b655ba,J5,-0.4
1992b655ba,J6,-0.6
1992b655ba,J7,-0.6
1992b655ba,J8,-0.6
1992b655ba,J9,-0.6
19ad10a3ae,J1,0.7
19ad10a3ae,J2,1.4
19ad10a3ae,J3,1.4
19ad10a3ae,J4,0.7
19ad10a3ae,J5,0.7
19ad10a3ae,J6,0.7
19ad10a3ae,J7,0.7
19ad10a3ae,J8,2.1
19ad10a3ae,J9,0.7
19dfd18883,J1,1.0
19dfd18883,J2,0.5
19dfd18883,J3,1.0
19dfd18883,J4,0.5
19dfd18883,J5,1.0
19dfd18883,J6,1.0
19dfd18883,J7,0.0
19dfd18883,J8,0.5
19dfd18883,J9,1.0
1a0d5b0637,J1,2.1
1a0d5b0637,J2,0.0
1a0d5b0637,J3,1.4
1a0d5b0637,J4,1.4
1a0d5b0637,J5,1.4
1a0d5b0637,J6,1.4
1a0d5b0637,J7,0.7
1a0d5b0637,J8,1.4
1a0d5b0637,J9,0.7
1a32d1a5ad,J1,2.1
1a32d1a5ad,J2,0.7
1a32d1a5ad,J3,1.4
1a32d1a5ad,J4,1.4
1a32d1a5ad,J5,0.7
1a32d1a5ad,J6,1.4
1a32d1a5ad,J7,1.4
1a32d1a5ad,J8,1.4
1a32d1a5ad,J9,0.7
1ac091f484,J1,1.1
1ac091f484,J2,1.1
1ac091f484,J3,1.1
1ac091f484,J4,0.0
1ac091f484,J5,1.1
1ac091f484,J6,1.1
1ac091f484,J7,1.1
1ac091f484,J8,0.0
1ac091f484,J9,1.1
1ac94eba5b,J1,0.7
1ac94eba5b,J2,0.7
1ac94eba5b,J3,0.7
